Dead Calm (1989),F,3.8043478260869565
Dead Calm (1989),M,3.6493827160493826
Dead Man (1995),F,4.0
Dead Man (1995),M,3.864
Dead Man Walking (1995),F,4.029605263157895
Dead Man Walking (1995),M,3.923076923076923
Dead Man on Campus (1998),F,2.6
Dead Man on Campus (1998),M,2.6952380952380954
Dead Men Don't Wear Plaid (1982),F,3.1341463414634148
Dead Men Don't Wear Plaid (1982),M,3.3017543859649123
Dead Poets Society (1989),F,4.133891213389122
Dead Poets Society (1989),M,3.956168831168831
Dead Presidents (1995),F,2.9444444444444446
Dead Presidents (1995),M,2.854054054054054
Dead Ringers (1988),F,3.0681818181818183
Dead Ringers (1988),M,3.3586206896551722
"Dead Zone, The (1983)",F,3.642857142857143
"Dead Zone, The (1983)",M,3.7133550488599347
Deadly Friend (1986),F,1.8333333333333333
Deadly Friend (1986),M,2.0555555555555554
Deadtime Stories (1987),F,2.0
Deadtime Stories (1987),M,1.8
Dear Diary (Caro Diario) (1994),F,3.875
Dear Diary (Caro Diario) (1994),M,3.6
Dear God (1996),F,3.206896551724138
Dear God (1996),M,2.753846153846154
Dear Jesse (1997),M,4.0
Death Becomes Her (1992),F,2.7476635514018692
Death Becomes Her (1992),M,2.7543103448275863
Death Wish (1974),F,2.9411764705882355
Death Wish (1974),M,3.374384236453202
Death Wish 3 (1985),F,2.0
Death Wish 3 (1985),M,2.283582089552239
Death Wish 4: The Crackdown (1987),F,2.2
Death Wish 4: The Crackdown (1987),M,2.13953488372093
Death Wish II (1982),F,2.25
Death Wish II (1982),M,2.7142857142857144
Death Wish V: The Face of Death (1994),F,2.6
Death Wish V: The Face of Death (1994),M,2.212121212121212
Death and the Maiden (1994),F,3.423076923076923
Death and the Maiden (1994),M,3.524390243902439
Death in Brunswick (1991),M,3.0
"Death in the Garden (Mort en ce jardin, La) (1956)",F,4.0
"Death in the Garden (Mort en ce jardin, La) (1956)",M,3.0
Deceiver (1997),F,3.6
Deceiver (1997),M,3.0588235294117645
"Decline of Western Civilization Part II: The Metal Years, The (1988)",F,4.0
"Decline of Western Civilization Part II: The Metal Years, The (1988)",M,3.926829268292683
"Decline of Western Civilization, The (1981)",F,4.473684210526316
"Decline of Western Civilization, The (1981)",M,4.186046511627907
Deconstructing Harry (1997),F,3.138888888888889
Deconstructing Harry (1997),M,3.509433962264151
Deep Blue Sea (1999),F,3.01010101010101
Deep Blue Sea (1999),M,2.8456913827655312
"Deep End of the Ocean, The (1999)",F,2.872093023255814
"Deep End of the Ocean, The (1999)",M,3.0120481927710845
Deep Impact (1998),F,3.088607594936709
Deep Impact (1998),M,3.1831750339213025
Deep Rising (1998),F,2.6774193548387095
Deep Rising (1998),M,2.7448979591836733
"Deer Hunter, The (1978)",F,3.97
"Deer Hunter, The (1978)",M,4.133333333333334
Defending Your Life (1991),F,3.6504065040650406
Defending Your Life (1991),M,3.693498452012384
Defying Gravity (1997),M,3.3333333333333335
Delicatessen (1991),F,4.067415730337078
Delicatessen (1991),M,3.982078853046595
Deliverance (1972),F,3.664
Deliverance (1972),M,3.998344370860927
Delta of Venus (1994),F,2.6666666666666665
Delta of Venus (1994),M,1.5
Demolition Man (1993),F,3.0273972602739727
Demolition Man (1993),M,2.9876543209876543
Denise Calls Up (1995),F,3.5714285714285716
Denise Calls Up (1995),M,3.6153846153846154
Dersu Uzala (1974),F,4.235294117647059
Dersu Uzala (1974),M,4.346666666666667
Desert Bloom (1986),F,3.5
Desert Bloom (1986),M,3.310344827586207
Desert Blue (1999),F,3.0
Desert Blue (1999),M,3.2142857142857144
"Designated Mourner, The (1997)",F,4.0
"Designated Mourner, The (1997)",M,3.1666666666666665
Desperado (1995),F,3.1724137931034484
Desperado (1995),M,3.512141280353201
Desperate Measures (1998),F,2.625
Desperate Measures (1998),M,2.735632183908046
Desperately Seeking Susan (1985),F,3.1501597444089455
Desperately Seeking Susan (1985),M,2.838709677419355
Destination Moon (1950),F,2.4285714285714284
Destination Moon (1950),M,3.4482758620689653
Destiny Turns on the Radio (1995),F,1.0
Destiny Turns on the Radio (1995),M,2.25
Deterrence (1998),F,4.0
Deterrence (1998),M,3.4047619047619047
Detroit 9000 (1973),M,2.0
Detroit Rock City (1999),F,3.2888888888888888
Detroit Rock City (1999),M,2.9751243781094527
Deuce Bigalow: Male Gigolo (1999),F,2.5972222222222223
Deuce Bigalow: Male Gigolo (1999),M,2.8135593220338984
Devil Girl From Mars (1954),F,2.75
Devil Girl From Mars (1954),M,3.3333333333333335
"Devil Rides Out, The (1968)",M,2.8
"Devil and Max Devlin, The (1981)",F,3.0
"Devil and Max Devlin, The (1981)",M,2.4
Devil in a Blue Dress (1995),F,3.392523364485981
Devil in a Blue Dress (1995),M,3.636029411764706
"Devil's Advocate, The (1997)",F,3.345744680851064
"Devil's Advocate, The (1997)",M,3.4623824451410656
"Devil's Brigade, The (1968)",F,3.0
"Devil's Brigade, The (1968)",M,3.380952380952381
"Devil's Own, The (1997)",F,2.574074074074074
"Devil's Own, The (1997)",M,2.923076923076923
Diabolique (1996),F,2.727272727272727
Diabolique (1996),M,2.6530612244897958
Dial M for Murder (1954),F,4.1875
Dial M for Murder (1954),M,4.0239043824701195
Diamonds (1999),F,1.0
Diamonds (1999),M,2.625
Dick (1999),F,3.480769230769231
Dick (1999),M,3.3098159509202456
Dick Tracy (1990),F,2.6885245901639343
Dick Tracy (1990),M,2.681274900398406
Die Hard (1988),F,3.9185667752442996
Die Hard (1988),M,4.1677704194260485
Die Hard 2 (1990),F,3.5193370165745854
Die Hard 2 (1990),M,3.5461215932914047
Die Hard: With a Vengeance (1995),F,3.4615384615384617
Die Hard: With a Vengeance (1995),M,3.577683615819209
Diebinnen (1995),M,1.0
Different for Girls (1996),F,3.75
Different for Girls (1996),M,3.6666666666666665
Digging to China (1998),F,2.0
Digging to China (1998),M,1.5
Digimon: The Movie (2000),F,1.7777777777777777
Digimon: The Movie (2000),M,1.411764705882353
Diner (1982),F,3.845
Diner (1982),M,3.94679186228482
Dingo (1992),F,4.0
Dingo (1992),M,4.0
"Dinner Game, The (Le Dîner de cons) (1998)",F,3.823529411764706
"Dinner Game, The (Le Dîner de cons) (1998)",M,3.595744680851064
Dinosaur (2000),F,3.1666666666666665
Dinosaur (2000),M,3.2322097378277155
Dirty Dancing (1987),F,3.790378006872852
Dirty Dancing (1987),M,2.95959595959596
"Dirty Dozen, The (1967)",F,3.943661971830986
"Dirty Dozen, The (1967)",M,4.011006289308176
Dirty Work (1998),F,2.5
Dirty Work (1998),M,3.0756302521008405
Disclosure (1994),F,3.1228070175438596
Disclosure (1994),M,3.1878172588832485
"Distinguished Gentleman, The (1992)",F,3.0476190476190474
"Distinguished Gentleman, The (1992)",M,3.0091743119266057
Disturbing Behavior (1998),F,2.8947368421052633
Disturbing Behavior (1998),M,2.6260162601626016
Diva (1981),F,4.1647058823529415
Diva (1981),M,4.0
Do the Right Thing (1989),F,3.8857142857142857
Do the Right Thing (1989),M,3.8795379537953796
Doctor Dolittle (1967),F,3.2432432432432434
Doctor Dolittle (1967),M,3.182926829268293
Doctor Dolittle (1998),F,2.986111111111111
Doctor Dolittle (1998),M,2.9086161879895562
Doctor Zhivago (1965),F,4.094972067039106
Doctor Zhivago (1965),M,4.0519480519480515
Dog Day Afternoon (1975),F,3.877551020408163
Dog Day Afternoon (1975),M,3.9919093851132685
Dog Park (1998),F,2.5294117647058822
Dog Park (1998),M,2.6
"Dog of Flanders, A (1999)",F,2.3333333333333335
"Dog of Flanders, A (1999)",M,3.8
"Dog's Life, A (1920)",F,3.0
"Dog's Life, A (1920)",M,3.8
Dogma (1999),F,3.7873303167420813
Dogma (1999),M,3.69140625
Dolores Claiborne (1994),F,3.4237288135593222
Dolores Claiborne (1994),M,3.4675324675324677
Don Juan DeMarco (1995),F,3.462962962962963
Don Juan DeMarco (1995),M,3.3392857142857144
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),F,2.8
Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),M,2.8645833333333335
Don't Look in the Basement! (1973),F,2.75
Don't Look in the Basement! (1973),M,2.142857142857143
Donnie Brasco (1997),F,3.6645569620253164
Donnie Brasco (1997),M,3.8324420677361855
"Doom Generation, The (1995)",F,2.5714285714285716
"Doom Generation, The (1995)",M,2.425531914893617
"Doors, The (1991)",F,3.337142857142857
"Doors, The (1991)",M,3.4316831683168316
"Dorado, El (1967)",F,3.0
"Dorado, El (1967)",M,3.765625
Double Happiness (1994),F,3.6666666666666665
Double Happiness (1994),M,4.0
Double Indemnity (1944),F,4.282051282051282
Double Indemnity (1944),M,4.468354430379747
Double Jeopardy (1999),F,3.4517543859649122
Double Jeopardy (1999),M,3.098566308243728
"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",F,3.9591836734693877
"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",M,3.925
Double Team (1997),F,2.6666666666666665
Double Team (1997),M,2.0444444444444443
Doug's 1st Movie (1999),F,2.5
Doug's 1st Movie (1999),M,2.3846153846153846
Down Periscope (1996),F,2.9166666666666665
Down Periscope (1996),M,2.7889908256880735
Down by Law (1986),F,4.333333333333333
Down by Law (1986),M,3.8823529411764706
Down in the Delta (1998),F,3.6296296296296298
Down in the Delta (1998),M,3.6363636363636362
Down to You (2000),F,2.5964912280701755
Down to You (2000),M,2.769230769230769
Dr. No (1962),F,3.776595744680851
Dr. No (1962),M,3.891304347826087
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),F,4.376623376623376
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),M,4.464788732394366
Dracula (1931),F,3.8181818181818183
Dracula (1931),M,3.829896907216495
Dracula (1958),F,3.2777777777777777
Dracula (1958),M,3.357142857142857
Dracula: Dead and Loving It (1995),F,2.892857142857143
Dracula: Dead and Loving It (1995),M,2.25
Dragonheart (1996),F,3.348148148148148
Dragonheart (1996),M,3.190775681341719
"Draughtsman's Contract, The (1982)",F,4.428571428571429
"Draughtsman's Contract, The (1982)",M,3.090909090909091
Dream Man (1995),M,2.0
Dream With the Fishes (1997),F,3.769230769230769
Dream With the Fishes (1997),M,3.5185185185185186
Dream for an Insomniac (1996),F,3.2777777777777777
Dream for an Insomniac (1996),M,2.8333333333333335
Dreaming of Joseph Lees (1998),F,3.857142857142857
Dreaming of Joseph Lees (1998),M,3.1666666666666665
"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",F,3.9473684210526314
"Dreamlife of Angels, The (La Vie rêvée des anges) (1998)",M,4.035714285714286
Dreamscape (1984),F,3.641025641025641
Dreamscape (1984),M,3.448160535117057
Drive Me Crazy (1999),F,2.9615384615384617
Drive Me Crazy (1999),M,2.6417910447761193
Driving Miss Daisy (1989),F,4.059633027522936
Driving Miss Daisy (1989),M,3.7857142857142856
Drop Dead Fred (1991),F,2.6292134831460676
Drop Dead Fred (1991),M,2.2719298245614037
Drop Dead Gorgeous (1999),F,3.274336283185841
Drop Dead Gorgeous (1999),M,3.0703703703703704
Drop Zone (1994),F,2.5384615384615383
Drop Zone (1994),M,2.689655172413793
Drowning Mona (2000),F,2.673076923076923
Drowning Mona (2000),M,2.7971014492753623
Drugstore Cowboy (1989),F,3.96
Drugstore Cowboy (1989),M,3.9082278481012658
Drunken Master (Zui quan) (1979),F,4.0
Drunken Master (Zui quan) (1979),M,3.8983050847457625
Drunks (1997),F,3.4166666666666665
Drunks (1997),M,3.090909090909091
Dry Cleaning (Nettoyage à sec) (1997),M,4.5
Duck Soup (1933),F,4.016528925619835
Duck Soup (1933),M,4.260042283298097
Dudley Do-Right (1999),F,2.3666666666666667
Dudley Do-Right (1999),M,2.021978021978022
Duel in the Sun (1946),F,3.6666666666666665
Duel in the Sun (1946),M,3.533333333333333
Duets (2000),F,2.411764705882353
Duets (2000),M,2.763888888888889
Dumb & Dumber (1994),F,2.697986577181208
Dumb & Dumber (1994),M,3.336594911937378
Dumbo (1941),F,3.685
Dumbo (1941),M,3.6902173913043477
Dune (1984),F,3.354330708661417
Dune (1984),M,3.3564954682779455
Dunston Checks In (1996),F,2.269230769230769
Dunston Checks In (1996),M,2.18
Dying Young (1991),F,3.0
Dying Young (1991),M,2.517857142857143
Déjà Vu (1997),F,4.0
Déjà Vu (1997),M,3.6666666666666665
E.T. the Extra-Terrestrial (1982),F,4.0898502495840265
E.T. the Extra-Terrestrial (1982),M,3.9202637889688248
EDtv (1999),F,3.24468085106383
EDtv (1999),M,3.1826923076923075
Earth Vs. the Flying Saucers (1956),F,3.25
Earth Vs. the Flying Saucers (1956),M,3.4444444444444446
Earthquake (1974),F,2.923076923076923
Earthquake (1974),M,2.839622641509434
East is East (1999),F,3.6666666666666665
East is East (1999),M,3.663793103448276
East of Eden (1955),F,3.9365079365079363
East of Eden (1955),M,3.9934210526315788
East-West (Est-ouest) (1999),F,3.6486486486486487
East-West (Est-ouest) (1999),M,3.8333333333333335
Easy Money (1983),F,2.8333333333333335
Easy Money (1983),M,3.191666666666667
Easy Rider (1969),F,3.642857142857143
Easy Rider (1969),M,3.8036175710594313
Eat Drink Man Woman (1994),F,4.095890410958904
Eat Drink Man Woman (1994),M,4.06
Eaten Alive (1976),M,2.5
Ed (1996),F,2.8
Ed (1996),M,2.5
Ed Wood (1994),F,3.6008583690987126
Ed Wood (1994),M,3.729106628242075
Ed's Next Move (1996),F,4.25
Ed's Next Move (1996),M,4.25
Eddie (1996),F,2.7142857142857144
Eddie (1996),M,2.48
Eden (1997),F,2.0
Edge of Seventeen (1998),F,3.6
Edge of Seventeen (1998),M,3.566666666666667
"Edge, The (1997)",F,3.5090909090909093
"Edge, The (1997)",M,3.6569767441860463
"Education of Little Tree, The (1997)",F,3.7
"Education of Little Tree, The (1997)",M,3.769230769230769
Edward Scissorhands (1990),F,3.6970338983050848
Edward Scissorhands (1990),M,3.5434565434565433
"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",F,3.6
"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",M,3.942857142857143
Eight Days a Week (1997),F,3.4
Eight Days a Week (1997),M,2.5384615384615383
"Eighth Day, The (Le Huitième jour ) (1996)",F,4.4
"Eighth Day, The (Le Huitième jour ) (1996)",M,4.142857142857143
Election (1999),F,3.98034398034398
Election (1999),M,3.9121076233183856
"Elephant Man, The (1980)",F,4.094017094017094
"Elephant Man, The (1980)",M,3.985294117647059
Elizabeth (1998),F,4.197101449275363
Elizabeth (1998),M,3.932546374367622
Elstree Calling (1930),M,1.0
"Emerald Forest, The (1985)",F,3.3461538461538463
"Emerald Forest, The (1985)",M,3.5517241379310347
Emma (1996),F,4.061151079136691
Emma (1996),M,3.6547085201793723
"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",F,4.0
"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",M,3.5294117647058822
Empire Records (1995),F,3.0657894736842106
Empire Records (1995),M,3.0358974358974358
Enchanted April (1991),F,4.092105263157895
Enchanted April (1991),M,3.887323943661972
Encino Man (1992),F,2.5428571428571427
Encino Man (1992),M,2.4887892376681613
End of Days (1999),F,2.5824175824175826
End of Days (1999),M,2.638477801268499
"End of Violence, The (1997)",F,2.75
"End of Violence, The (1997)",M,2.9047619047619047
"End of the Affair, The (1955)",F,4.0
"End of the Affair, The (1955)",M,4.0
"End of the Affair, The (1999)",F,3.54320987654321
"End of the Affair, The (1999)",M,3.495798319327731
"Endless Summer 2, The (1994)",F,3.4285714285714284
"Endless Summer 2, The (1994)",M,3.375
"Endless Summer, The (1966)",F,3.6551724137931036
"Endless Summer, The (1966)",M,3.825
Endurance (1998),F,4.5
Endurance (1998),M,3.25
Enemy of the State (1998),F,3.657458563535912
Enemy of the State (1998),M,3.6939281288723667
"Enfer, L' (1994)",F,1.0
"Enfer, L' (1994)",M,3.75
"English Patient, The (1996)",F,3.698005698005698
"English Patient, The (1996)",M,3.561128526645768
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",F,3.3142857142857145
"Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)",M,3.242857142857143
Entrapment (1999),F,3.2797619047619047
Entrapment (1999),M,3.1379310344827585
Eraser (1996),F,3.0483870967741935
Eraser (1996),M,3.135678391959799
Eraserhead (1977),F,3.235294117647059
Eraserhead (1977),M,3.515151515151515
Erin Brockovich (2000),F,4.007125890736342
Erin Brockovich (2000),M,3.796420581655481
Escape from L.A. (1996),F,2.6140350877192984
Escape from L.A. (1996),M,2.497797356828194
Escape from New York (1981),F,3.1946902654867255
Escape from New York (1981),M,3.504539559014267
Escape from the Planet of the Apes (1971),F,2.971830985915493
Escape from the Planet of the Apes (1971),M,3.0535714285714284
Escape to Witch Mountain (1975),F,3.337078651685393
Escape to Witch Mountain (1975),M,3.118811881188119
Eternity and a Day (Mia eoniotita ke mia mera ) (1998),M,3.857142857142857
European Vacation (1985),F,3.0625
European Vacation (1985),M,2.8852459016393444
Eve's Bayou (1997),F,3.6363636363636362
Eve's Bayou (1997),M,3.5309734513274336
Even Cowgirls Get the Blues (1993),F,2.3548387096774195
Even Cowgirls Get the Blues (1993),M,2.26
Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),M,1.0
"Evening Star, The (1996)",F,2.9318181818181817
"Evening Star, The (1996)",M,2.8043478260869565
Event Horizon (1997),F,2.414285714285714
Event Horizon (1997),M,2.5350467289719627
Ever After: A Cinderella Story (1998),F,3.9
Ever After: A Cinderella Story (1998),M,3.5051020408163267
Everest (1998),F,4.0
Everest (1998),M,4.0078125
Everyone Says I Love You (1996),F,3.4339622641509435
Everyone Says I Love You (1996),M,3.636904761904762
Everything Relative (1996),F,4.0
Everything You Always Wanted to Know About Sex (1972),F,3.3859649122807016
Everything You Always Wanted to Know About Sex (1972),M,3.6008771929824563
Evil Dead II (Dead By Dawn) (1987),F,3.2972972972972974
Evil Dead II (Dead By Dawn) (1987),M,3.909282700421941
Evita (1996),F,3.4601769911504423
Evita (1996),M,3.1183431952662723
Excalibur (1981),F,3.731034482758621
Excalibur (1981),M,3.83249581239531
Excess Baggage (1997),F,2.5128205128205128
Excess Baggage (1997),M,2.7755102040816326
Executive Decision (1996),F,3.328125
Executive Decision (1996),M,3.3494318181818183
Exit to Eden (1994),F,2.3333333333333335
Exit to Eden (1994),M,2.192982456140351
Exorcist II: The Heretic (1977),F,1.9333333333333333
Exorcist II: The Heretic (1977),M,1.7448979591836735
"Exorcist III, The (1990)",F,2.736842105263158
"Exorcist III, The (1990)",M,2.75
"Exorcist, The (1973)",F,3.5376344086021505
"Exorcist, The (1973)",M,4.067238912732475
Exotica (1994),F,3.8684210526315788
Exotica (1994),M,3.563451776649746
Experience Preferred... But Not Essential (1982),F,3.5
Experience Preferred... But Not Essential (1982),M,3.5625
Extreme Measures (1996),F,2.78125
Extreme Measures (1996),M,3.0
Extremities (1986),F,3.5789473684210527
Extremities (1986),M,3.06
Eye for an Eye (1996),F,3.1538461538461537
Eye for an Eye (1996),M,2.902439024390244
Eye of the Beholder (1999),F,2.1818181818181817
Eye of the Beholder (1999),M,2.1157894736842104
Eyes Wide Shut (1999),F,2.8912133891213387
Eyes Wide Shut (1999),M,3.3059490084985836
Eyes Without a Face (1959),F,4.333333333333333
Eyes Without a Face (1959),M,3.1052631578947367
Eyes of Laura Mars (1978),F,3.342857142857143
Eyes of Laura Mars (1978),M,3.144230769230769
"Eyes of Tammy Faye, The (2000)",F,4.2
"Eyes of Tammy Faye, The (2000)",M,3.736842105263158
F/X (1986),F,3.7017543859649122
F/X (1986),M,3.545144804088586
F/X 2 (1992),F,2.7037037037037037
F/X 2 (1992),M,2.63302752293578
"Fabulous Baker Boys, The (1989)",F,3.439189189189189
"Fabulous Baker Boys, The (1989)",M,3.3285714285714287
"Face in the Crowd, A (1957)",F,3.933333333333333
"Face in the Crowd, A (1957)",M,4.271186440677966
Face/Off (1997),F,3.4431818181818183
Face/Off (1997),M,3.3915298184961107
Faces (1968),F,3.0
Faces (1968),M,3.8181818181818183
"Faculty, The (1998)",F,2.831578947368421
"Faculty, The (1998)",M,2.7655502392344498
Fair Game (1995),F,1.6666666666666667
Fair Game (1995),M,2.1494252873563218
FairyTale: A True Story (1997),F,3.5714285714285716
FairyTale: A True Story (1997),M,3.066666666666667
Faithful (1996),F,3.5
Faithful (1996),M,2.8333333333333335
"Falcon and the Snowman, The (1984)",F,3.4047619047619047
"Falcon and the Snowman, The (1984)",M,3.5355450236966823
Fall (1997),F,2.5
Fall (1997),M,2.923076923076923
Fall Time (1995),F,4.0
Fallen (1998),F,3.35
Fallen (1998),M,3.396103896103896
Falling Down (1993),F,3.2333333333333334
Falling Down (1993),M,3.4976958525345623
Falling in Love Again (1980),F,2.6666666666666665
Falling in Love Again (1980),M,3.0
Family Plot (1976),F,3.3181818181818183
Family Plot (1976),M,3.180327868852459
"Family Thing, A (1996)",F,3.782608695652174
"Family Thing, A (1996)",M,3.5555555555555554
"Fan, The (1996)",F,2.3448275862068964
"Fan, The (1996)",M,2.603448275862069
Fandango (1985),F,3.923076923076923
Fandango (1985),M,3.6037735849056602
Fanny and Alexander (1982),F,3.8780487804878048
Fanny and Alexander (1982),M,3.8850574712643677
Fantasia (1940),F,3.8900709219858154
Fantasia (1940),M,3.9107413010590015
Fantasia 2000 (1999),F,3.89922480620155
Fantasia 2000 (1999),M,3.7685185185185186
"Fantastic Night, The (La Nuit Fantastique) (1949)",M,1.0
"Fantastic Planet, The (La Planète sauvage) (1973)",F,3.1538461538461537
"Fantastic Planet, The (La Planète sauvage) (1973)",M,3.6705882352941175
Fantastic Voyage (1966),F,3.5357142857142856
Fantastic Voyage (1966),M,3.589041095890411
Far From Home: The Adventures of Yellow Dog (1995),F,3.1666666666666665
Far From Home: The Adventures of Yellow Dog (1995),M,2.6
"Far Off Place, A (1993)",F,3.4074074074074074
"Far Off Place, A (1993)",M,3.5
Far and Away (1992),F,3.356687898089172
Far and Away (1992),M,3.3780487804878048
"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",F,4.2
"Faraway, So Close (In Weiter Ferne, So Nah!) (1993)",M,3.625
Farewell My Concubine (1993),F,4.202020202020202
Farewell My Concubine (1993),M,4.006451612903226
"Farewell to Arms, A (1932)",F,3.5294117647058822
"Farewell to Arms, A (1932)",M,3.58974358974359
Fargo (1996),F,4.21765601217656
Fargo (1996),M,4.267780172413793
Farinelli: il castrato (1994),F,3.606060606060606
Farinelli: il castrato (1994),M,3.425531914893617
"Farmer's Wife, The (1928)",M,3.3333333333333335
Fast Times at Ridgemont High (1982),F,3.7061855670103094
Fast Times at Ridgemont High (1982),M,3.8742774566473988
"Fast, Cheap & Out of Control (1997)",F,3.8125
"Fast, Cheap & Out of Control (1997)",M,3.8652482269503547
Faster Pussycat! Kill! Kill! (1965),F,4.0
Faster Pussycat! Kill! Kill! (1965),M,3.490566037735849
Fatal Attraction (1987),F,3.66804979253112
Fatal Attraction (1987),M,3.6702317290552586
Fatal Beauty (1987),F,2.85
Fatal Beauty (1987),M,2.1702127659574466
Fatal Instinct (1993),F,2.642857142857143
Fatal Instinct (1993),M,2.604651162790698
Father of the Bride (1950),F,3.722772277227723
Father of the Bride (1950),M,3.625615763546798
Father of the Bride Part II (1995),F,3.212962962962963
Father of the Bride Part II (1995),M,2.8882978723404253
Fathers' Day (1997),F,2.5454545454545454
Fathers' Day (1997),M,2.4393939393939394
Faust (1994),F,2.142857142857143
Faust (1994),M,3.875
Fausto (1993),M,3.0
"Favor, The (1994)",F,2.764705882352941
"Favor, The (1994)",M,2.142857142857143
Fear (1996),F,2.8823529411764706
Fear (1996),M,3.021276595744681
Fear and Loathing in Las Vegas (1998),F,3.0793650793650795
Fear and Loathing in Las Vegas (1998),M,3.4170212765957446
Fear of a Black Hat (1993),F,4.0
Fear of a Black Hat (1993),M,3.5789473684210527
"Fear, The (1995)",F,3.0
"Fear, The (1995)",M,2.2222222222222223
Fearless (1993),F,3.3076923076923075
Fearless (1993),M,3.7177914110429446
Feast of July (1995),F,3.5
Feast of July (1995),M,3.6666666666666665
Federal Hill (1994),F,3.6
Federal Hill (1994),M,3.6666666666666665
Feeling Minnesota (1996),F,2.413793103448276
Feeling Minnesota (1996),M,2.625
Felicia's Journey (1999),F,3.1739130434782608
Felicia's Journey (1999),M,3.4745762711864407
Female Perversions (1996),F,3.4444444444444446
Female Perversions (1996),M,3.15
Ferris Bueller's Day Off (1986),F,4.10443864229765
Ferris Bueller's Day Off (1986),M,4.122018348623853
Fever Pitch (1997),F,3.5
Fever Pitch (1997),M,3.3333333333333335
"Few Good Men, A (1992)",F,3.891385767790262
"Few Good Men, A (1992)",M,3.9445843828715366
Field of Dreams (1989),F,3.8324324324324324
Field of Dreams (1989),M,3.9365351629502574
"Fiendish Plot of Dr. Fu Manchu, The (1980)",F,2.6666666666666665
"Fiendish Plot of Dr. Fu Manchu, The (1980)",M,2.5
Fierce Creatures (1997),F,3.2564102564102564
Fierce Creatures (1997),M,3.302325581395349
"Fifth Element, The (1997)",F,3.6574074074074074
"Fifth Element, The (1997)",M,3.637381567614126
Fight Club (1999),F,4.020979020979021
Fight Club (1999),M,4.09098712446352
"Fighting Seabees, The (1944)",F,3.3333333333333335
"Fighting Seabees, The (1944)",M,3.449438202247191
"Filth and the Fury, The (2000)",F,4.125
"Filth and the Fury, The (2000)",M,3.774193548387097
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",F,2.75
"Final Conflict, The (a.k.a. Omen III: The Final Conflict) (1981)",M,2.641509433962264
Final Destination (2000),F,3.11
Final Destination (2000),M,3.317548746518106
Finding North (1999),F,2.0
Finding North (1999),M,3.5
Fire Down Below (1997),F,3.0
Fire Down Below (1997),M,2.4583333333333335
"Fire Within, The (Le Feu Follet) (1963)",F,4.0
"Fire Within, The (Le Feu Follet) (1963)",M,3.375
Firelight (1997),F,4.6
Firelight (1997),M,3.8333333333333335
Firestarter (1984),F,3.1384615384615384
Firestarter (1984),M,2.9306930693069306
Firestorm (1998),F,2.375
Firestorm (1998),M,2.710144927536232
Firewalker (1986),F,2.25
Firewalker (1986),M,2.289473684210526
"Firm, The (1993)",F,3.4913793103448274
"Firm, The (1993)",M,3.5692567567567566
First Blood (1982),F,3.2857142857142856
First Blood (1982),M,3.5994475138121547
First Kid (1996),F,2.8095238095238093
First Kid (1996),M,2.5535714285714284
First Knight (1995),F,3.1826086956521737
First Knight (1995),M,2.8421052631578947
"First Love, Last Rites (1997)",F,3.5
"First Wives Club, The (1996)",F,3.1555555555555554
"First Wives Club, The (1996)",M,2.78125
"Fish Called Wanda, A (1988)",F,3.8580246913580245
"Fish Called Wanda, A (1988)",M,4.007984031936128
"Fisher King, The (1991)",F,3.578181818181818
"Fisher King, The (1991)",M,3.6462686567164178
"Fistful of Dollars, A (1964)",F,3.6444444444444444
"Fistful of Dollars, A (1964)",M,4.027253668763103
Fitzcarraldo (1982),F,3.7857142857142856
Fitzcarraldo (1982),M,3.988095238095238
Five Easy Pieces (1970),F,4.043956043956044
Five Easy Pieces (1970),M,3.921641791044776
"Five Senses, The (1999)",F,3.590909090909091
"Five Senses, The (1999)",M,3.3181818181818183
"Five Wives, Three Secretaries and Me (1998)",M,4.0
"Flamingo Kid, The (1984)",F,3.1315789473684212
"Flamingo Kid, The (1984)",M,3.220183486238532
Flashdance (1983),F,3.3333333333333335
Flashdance (1983),M,2.960352422907489
Flatliners (1990),F,3.247787610619469
Flatliners (1990),M,3.256666666666667
Flawless (1999),F,3.3823529411764706
Flawless (1999),M,3.0657894736842106
Fled (1996),F,2.5714285714285716
Fled (1996),M,2.5714285714285716
Flesh and Bone (1993),F,2.926829268292683
Flesh and Bone (1993),M,3.292307692307692
Fletch (1985),F,3.2844827586206895
Fletch (1985),M,3.668737060041408
